record_id,term_en,term_de,term_norm_en,term_norm_de,mention_count
CARDIO_003306,rapid - shallow breathing index,Index für schnelle – flache Atmung,rapid - shallow breathing index,index für schnelle – flache atmung,1
CARDIO_003307,tricuspid valve repair,Tricuspidalklappenrekonstruktion,tricuspid valve repair,tricuspidalklappenrekonstruktion,1
CARDIO_003308,atherosclerotic calcification,atherosklerotische Verkalkung,atherosclerotic calcification,atherosklerotische verkalkung,1
CARDIO_003309,Coronary Artery Bypass Grafting,Koronararterien-Bypass-Operation,coronary artery bypass grafting,koronararterien-bypass-operation,1
CARDIO_003310,Valver Repair,Klappenrekonstruktion,valver repair,klappenrekonstruktion,1
CARDIO_003311,annuloplasty ring,Anuloplastie-Ring,annuloplasty ring,anuloplastie-ring,1
CARDIO_003312,tetralogy of fallot,Fallot-Tetralogie,tetralogy of fallot,fallot-tetralogie,1
CARDIO_003313,tissue plasmogen activator,Gewebe-Plasminogenaktivator,tissue plasmogen activator,gewebe-plasminogenaktivator,1
CARDIO_003314,Adenosine stress test,Adenosin-Belastungstest,adenosine stress test,adenosin-belastungstest,1
CARDIO_003315,ventricular pacing,Ventrikuläre Stimulation,ventricular pacing,ventrikuläre stimulation,1
CARDIO_003316,VA,VA,va,va,2
CARDIO_003317,cerebellar vermis,Kleinhirnwurm,cerebellar vermis,kleinhirnwurm,1
CARDIO_003318,Acute unstable coronary,Akute instabile Koronarerkrankung,acute unstable coronary,akute instabile koronarerkrankung,1
CARDIO_003319,Acute stroke,Akuter Schlaganfall,acute stroke,akuter schlaganfall,2
CARDIO_003320,Acute Respiratory Failure,Akutes Atemversagen,acute respiratory failure,akutes atemversagen,3
CARDIO_003321,autopeep,Auto-PEEP,autopeep,auto-peep,1
CARDIO_003322,Acute pericarditis,Akute Perikarditis,acute pericarditis,akute perikarditis,1
CARDIO_003323,angiotensin receptor blockers,Angiotensin-Rezeptorblocker,angiotensin receptor blockers,angiotensin-rezeptorblocker,1
CARDIO_003324,NON-Q-WAVE MYOCARDIAL INFARCTION,MYOKARDINFARKT OHNE Q-WELLE,non-q-wave myocardial infarction,myokardinfarkt ohne q-welle,2
CARDIO_003325,ACUTE CORONARY SYNDROME,AKUTES KORONARSYNDROM,acute coronary syndrome,akutes koronarsyndrom,1
CARDIO_003326,exercise stress,Belastungstest,exercise stress,belastungstest,1
CARDIO_003327,Portal htn,Portale Hypertonie,portal htn,portale hypertonie,1
CARDIO_003328,aortic sac,Aortensack,aortic sac,aortensack,1
CARDIO_003329,mital,mital,mital,mital,1
CARDIO_003330,MYOCARDIAL PERFUSION IMAGES,MYOKARDPERFUSIONSBILDEN,myocardial perfusion images,myokardperfusionsbilden,1
CARDIO_003331,TROPONINS,TROPONINE,troponins,troponine,1
CARDIO_003332,Abdominal aorta,Bauchaorta,abdominal aorta,bauchaorta,1
CARDIO_003333,hepatojugular,hepatojugulär,hepatojugular,hepatojugulär,2
CARDIO_003334,Abdominal Aorta,Bauchaorta,abdominal aorta,bauchaorta,1
CARDIO_003335,alpha - BE,alpha - BE,alpha - be,alpha - be,1
CARDIO_003336,AS murmur,AS-Geräusch,as murmur,as-geräusch,1
CARDIO_003337,transthroacic echo,transthorakales Echo,transthroacic echo,transthorakales echo,1
CARDIO_003338,tilt - table,Kipptisch,tilt - table,kipptisch,1
CARDIO_003339,OM-3,OM-3,om-3,om-3,1
CARDIO_003340,atrially paced,atrial stimuliert,atrially paced,atrial stimuliert,1
CARDIO_003341,pulmoanry,pulmoanry,pulmoanry,pulmoanry,1
CARDIO_003342,bradycardic,bradykardisch,bradycardic,bradykardisch,1
CARDIO_003343,aortic neck,Aortenhals,aortic neck,aortenhals,1
CARDIO_003344,nuclear perfusion stress test,nuklearer Perfusions-Belastungstest,nuclear perfusion stress test,nuklearer perfusions-belastungstest,1
CARDIO_003345,esophagogastric,ösophagogastrisch,esophagogastric,ösophagogastrisch,2
CARDIO_003346,HRA,HRA,hra,hra,1
CARDIO_003347,transpulmonary,transpulmonal,transpulmonary,transpulmonal,1
CARDIO_003348,aorticopulmonary,aortopulmonal,aorticopulmonary,aortopulmonal,1
CARDIO_003349,cavotricuspid isthmus,Cavotricuspid-Isthmus,cavotricuspid isthmus,cavotricuspid-isthmus,1
CARDIO_003350,duodeca catheter,Duodeca-Katheter,duodeca catheter,duodeca-katheter,1
CARDIO_003351,PIC catheter,PIC-Katheter,pic catheter,pic-katheter,1
CARDIO_003352,subclavian pacemaker,Subclavia-Herzschrittmacher,subclavian pacemaker,subclavia-herzschrittmacher,1
CARDIO_003353,ablator catheter,Ablationskatheter,ablator catheter,ablationskatheter,1
CARDIO_003354,K -,K -,k -,k -,1
CARDIO_003355,QTC,QTC,qtc,qtc,1
CARDIO_003356,non - Q wave myocardial,"ohne Q-Welle, Myokard",non - q wave myocardial,"ohne q-welle, myokard",1
CARDIO_003357,organic heart disease,organische Herzerkrankung,organic heart disease,organische herzerkrankung,1
CARDIO_003358,electrocauterized,elektrokauterisiert,electrocauterized,elektrokauterisiert,1
CARDIO_003359,descending aortic,absteigende Aorta,descending aortic,absteigende aorta,3
CARDIO_003360,pulmonary,pulmonal,pulmonary,pulmonal,1
CARDIO_003361,CVP,CVP,cvp,cvp,1
CARDIO_003362,Hemophilus influenzae,Haemophilus influenzae,hemophilus influenzae,haemophilus influenzae,1
CARDIO_003363,aortic arch study,Untersuchung des Aortenbogens,aortic arch study,untersuchung des aortenbogens,1
CARDIO_003364,MC3 ring,MC3-Ring,mc3 ring,mc3-ring,1
CARDIO_003365,VSD,VSD,vsd,vsd,1
CARDIO_003366,septum,Septum,septum,septum,1
CARDIO_003367,2-D echocardiogram,2-D-Echokardiogramm,2-d echocardiogram,2-d-echokardiogramm,1
CARDIO_003368,Prucka,Prucka,prucka,prucka,1
CARDIO_003369,T - wave,T-Welle,t - wave,t-welle,1
CARDIO_003370,narrow complex tachycardia,Tachykardie mit schmalem Komplex,narrow complex tachycardia,tachykardie mit schmalem komplex,1
CARDIO_003371,SEMS,SEMS,sems,sems,1
CARDIO_003372,AV paced rhythm,AV-gestützter Rhythmus,av paced rhythm,av-gestützter rhythmus,1
CARDIO_003373,RVH,RVH,rvh,rvh,1
CARDIO_003374,LAE,LAE,lae,lae,1
CARDIO_003375,QAM,QAM,qam,qam,1
CARDIO_003376,tricuspid insufficiency,Trikuspidalinsuffizienz,tricuspid insufficiency,trikuspidalinsuffizienz,1
CARDIO_003377,IV,IV,iv,iv,1
CARDIO_003378,metoprolol,Metoprolol,metoprolol,metoprolol,1
CARDIO_003379,Left ventricular dysfunction,Linksventrikuläre Dysfunktion,left ventricular dysfunction,linksventrikuläre dysfunktion,1
CARDIO_003380,New York Heart Association Class,Klasse der New York Heart Association,new york heart association class,klasse der new york heart association,1
CARDIO_003381,protein pump inhibitor,Proteinpumpenhemmer,protein pump inhibitor,proteinpumpenhemmer,1
CARDIO_003382,Revatio,Revatio,revatio,revatio,1
CARDIO_003383,interventricular,interventrikulär,interventricular,interventrikulär,1
CARDIO_003384,LMCA,LMCA,lmca,lmca,1
CARDIO_003385,20,20,20,20,1
CARDIO_003386,II,II,ii,ii,2
CARDIO_003387,reinfarction,Reinfarkt,reinfarction,reinfarkt,1
CARDIO_003388,STelevation,ST-Hebung,stelevation,st-hebung,1
CARDIO_003389,CPK-MB,CPK-MB,cpk-mb,cpk-mb,1
CARDIO_003390,amyloid heart disease,Amyloid-Herzerkrankung,amyloid heart disease,amyloid-herzerkrankung,1
CARDIO_003391,pleuropericardial,pleuroperikardial,pleuropericardial,pleuroperikardial,1
CARDIO_003392,Atheromatous,Atheromatös,atheromatous,atheromatös,1
CARDIO_003393,aortic,aortisch,aortic,aortisch,1
CARDIO_003394,Supramaximal stress test,Supramaximaler Belastungstest,supramaximal stress test,supramaximaler belastungstest,1
CARDIO_003395,bicuspid aortic,bikuspidale Aortenklappe,bicuspid aortic,bikuspidale aortenklappe,1
CARDIO_003396,Hypertrophic obstructive cardiomyopathy,Hypertrophe obstruktive Kardiomyopathie,hypertrophic obstructive cardiomyopathy,hypertrophe obstruktive kardiomyopathie,1
CARDIO_003397,right ventricularpressure,Rechtsventrikulärdruck,right ventricularpressure,rechtsventrikulärdruck,1
CARDIO_003398,aortography,Aortographie,aortography,aortographie,1
CARDIO_003399,cont,Fortsetzung,cont,fortsetzung,1
CARDIO_003400,lasix,Lasix,lasix,lasix,1
CARDIO_003401,will,wird,will,wird,1
CARDIO_003402,airway,Atemwege,airway,atemwege,1
CARDIO_003403,albuminemic,albuminämisch,albuminemic,albuminämisch,1
CARDIO_003404,CEREBRAL ANGIOGRAPHY,ZEREBRALE ANGIOGRAPHIE,cerebral angiography,zerebrale angiographie,1
CARDIO_003405,ANTERIOR COMMUNICATING ARTERY,VORDERE KOMMUNIKATIONSAERTERIE,anterior communicating artery,vordere kommunikationsaerterie,1
CARDIO_003406,cardiology,Kardiologie,cardiology,kardiologie,1
CARDIO_003407,ischemic,ischämisch,ischemic,ischämisch,1
CARDIO_003408,ependymoma,Ependymom,ependymoma,ependymom,1
CARDIO_003409,interventricular,interventrikulär,interventricular,interventrikulär,1
CARDIO_003410,coronary,koronar,coronary,koronar,1
CARDIO_003411,root,Wurzel,root,wurzel,1
CARDIO_003412,hemi - arch,Hemi-Bogen,hemi - arch,hemi-bogen,2
CARDIO_003413,Left main coronary artery,Linke Hauptkoronararterie,left main coronary artery,linke hauptkoronararterie,1
CARDIO_003414,Triple - vessel,Dreifach-Gefäß,triple - vessel,dreifach-gefäß,1
CARDIO_003415,ascending aorta,aufsteigende Aorta,ascending aorta,aufsteigende aorta,1
CARDIO_003416,Dual - chamber,Zweikammer,dual - chamber,zweikammer,1
CARDIO_003417,MONITORING,ÜBERWACHUNG,monitoring,überwachung,2
CARDIO_003418,Defibrillator,Defibrillator,defibrillator,defibrillator,1
CARDIO_003419,stress testing,Belastungstest,stress testing,belastungstest,2
CARDIO_003420,non - Q myocardial infarction,Nicht-Q-Myokardinfarkt,non - q myocardial infarction,nicht-q-myokardinfarkt,1
CARDIO_003421,cardiac,kardial,cardiac,kardial,1
CARDIO_003422,descending thoracic aortic,absteigende Brustaorta,descending thoracic aortic,absteigende brustaorta,1
CARDIO_003423,antiarrhythmic,Antiarrhythmika,antiarrhythmic,antiarrhythmika,1
CARDIO_003424,cardiorespiratory,kardiorespiratorisch,cardiorespiratory,kardiorespiratorisch,1
CARDIO_003425,Hypertensive,hypertensiv,hypertensive,hypertensiv,1
CARDIO_003426,aortic,aortisch,aortic,aortisch,1
CARDIO_003427,hemiarch,Hemiarch,hemiarch,hemiarch,1
CARDIO_003428,hemiarch replacement,Hemiarch-Ersatz,hemiarch replacement,hemiarch-ersatz,1
CARDIO_003429,RADIAL ARTERY,RADIALARTERIE,radial artery,radialarterie,1
CARDIO_003430,Condition - A,Bedingung – A,condition - a,bedingung – a,1
CARDIO_003431,cryogenic,kryogen,cryogenic,kryogen,1
CARDIO_003432,tissue aortic valve replacement,Gewebe-Aortenklappenersatz,tissue aortic valve replacement,gewebe-aortenklappenersatz,1
CARDIO_003433,pericardectomy,Perikardektomie,pericardectomy,perikardektomie,1
CARDIO_003434,ventricular assist device placement,Implantation eines Herzunterstützungssystems,ventricular assist device placement,implantation eines herzunterstützungssystems,1
CARDIO_003435,non - ischemic cardiomyopathy,nicht-ischämische Kardiomyopathie,non - ischemic cardiomyopathy,nicht-ischämische kardiomyopathie,1
CARDIO_003436,mitral replacement,Mitralklappenersatz,mitral replacement,mitralklappenersatz,1
CARDIO_003437,Tachycardia - bradycardia syndrome,Tachykardie-Bradykardie-Syndrom,tachycardia - bradycardia syndrome,tachykardie-bradykardie-syndrom,1
CARDIO_003438,CARDIOLOGY,KARDIOLOGIE,cardiology,kardiologie,7
CARDIO_003439,CARDIOLOGY,KARDIOLOGIE,cardiology,kardiologie,9
CARDIO_003440,ISCHEMIC CARDIOMYOPATHY,ISCHÄMISCHE KARDIOMYOPATHIE,ischemic cardiomyopathy,ischämische kardiomyopathie,1
CARDIO_003441,ELECTROPHYSIOLOGY STUDY,ELEKTROPHYSIOLOGISCHE UNTERSUCHUNG,electrophysiology study,elektrophysiologische untersuchung,1
CARDIO_003442,AV NODE,AV-Knoten,av node,av-knoten,1
CARDIO_003443,BIVENTRICULAR IMPLANTABLE CARDIOVERTER - DEFIBRILLATOR,BIVENTRIKULÄRER IMPLANTIERBARER KARDIOVERTER-DEFIBRILLATOR,biventricular implantable cardioverter - defibrillator,biventrikulärer implantierbarer kardioverter-defibrillator,1
CARDIO_003444,Myocardial,Myokardial,myocardial,myokardial,1
CARDIO_003445,Amphetamines,Amphetamine,amphetamines,amphetamine,2
CARDIO_003446,ICD-9-CM,ICD-9-CM,icd-9-cm,icd-9-cm,1
CARDIO_003447,Systolic,Systolisch,systolic,systolisch,1
CARDIO_003448,Diastolic BP,Diastolischer Blutdruck,diastolic bp,diastolischer blutdruck,1
CARDIO_003449,b - blocker,b-Blocker,b - blocker,b-blocker,1
CARDIO_003450,cerebral vascular accident,zerebraler vaskulärer Unfall,cerebral vascular accident,zerebraler vaskulärer unfall,1
CARDIO_003451,fibrilation,Flimmern,fibrilation,flimmern,1
CARDIO_003452,TRUNCUS,TRUNCUS,truncus,truncus,1
CARDIO_003453,MITRAL STENOSIS,MITRALSTENOSE,mitral stenosis,mitralstenose,1
CARDIO_003454,Sinus node,Sinusknoten,sinus node,sinusknoten,1
CARDIO_003455,Anasarca,Anasarka,anasarca,anasarka,2
CARDIO_003456,artifactual,artefaktisch,artifactual,artefaktisch,1
CARDIO_003457,CRT,CRT,crt,crt,1
CARDIO_003458,artifacts,Artefakte,artifacts,artefakte,1
CARDIO_003459,TAMPONADE,TAMPONADE,tamponade,tamponade,1
CARDIO_003460,PULMONIC VALVE,Pulmonalklappe,pulmonic valve,pulmonalklappe,2
CARDIO_003461,vascular calcification,Gefäßverkalkung,vascular calcification,gefäßverkalkung,2
CARDIO_003462,microvascular ischemia,mikrovaskuläre Ischämie,microvascular ischemia,mikrovaskuläre ischämie,1
CARDIO_003463,encephalomalacic,enzephalomalazisch,encephalomalacic,enzephalomalazisch,1
CARDIO_003464,condition,Zustand,condition,zustand,1
CARDIO_003465,pericadial,Perikard,pericadial,perikard,1
CARDIO_003466,aortic pressure,Aortendruck,aortic pressure,aortendruck,1
CARDIO_003467,lupus erythematosus,Lupus erythematodes,lupus erythematosus,lupus erythematodes,1
CARDIO_003468,calcified,verkalkte,calcified,verkalkte,1
CARDIO_003469,arteriial,arteriell,arteriial,arteriell,1
CARDIO_003470,sino - tubular,sino – röhrenförmig,sino - tubular,sino – röhrenförmig,1
CARDIO_003471,central sinus echo complex,Echokomplex des zentralen Sinus,central sinus echo complex,echokomplex des zentralen sinus,1
CARDIO_003472,subclavian veins,Subklaviavenen,subclavian veins,subklaviavenen,1
CARDIO_003473,SUBCLAVIAN VEINS,SUBKLAVIENVENEN,subclavian veins,subklavienvenen,1
CARDIO_003474,arches,Zahnbögen,arches,zahnbögen,1
CARDIO_003475,esophagogastric mucosal junction,Ösophagogastrische Schleimhautverbindung,esophagogastric mucosal junction,ösophagogastrische schleimhautverbindung,1
CARDIO_003476,C2 - 3,C2 - 3,c2 - 3,c2 - 3,1
CARDIO_003477,cardioplegic,kardioplegisch,cardioplegic,kardioplegisch,1
CARDIO_003478,internal mammary arteries,innere Brustarterien,internal mammary arteries,innere brustarterien,1
CARDIO_003479,diffusion weighted imaging,Diffusionsgewichtete Bildgebung,diffusion weighted imaging,diffusionsgewichtete bildgebung,1
CARDIO_003480,cerebral artery watershed,Wasserscheide der Hirnarterien,cerebral artery watershed,wasserscheide der hirnarterien,1
CARDIO_003481,POSTERIOR REVERSIBLE ENCEPHALOPATHY SYNDROME,SYNDROM DER POSTERIOREN REVERSIBLEN ENZEPHALOPATHIE,posterior reversible encephalopathy syndrome,syndrom der posterioren reversiblen enzephalopathie,2
CARDIO_003482,PULMONARY ARTERIES,LUNGENARTERIEN,pulmonary arteries,lungenarterien,1
CARDIO_003483,Omni - Flush catheter,Omni-Flush-Katheter,omni - flush catheter,omni-flush-katheter,1
CARDIO_003484,A FIB,Vorhofflimmern,a fib,vorhofflimmern,1
CARDIO_003485,triphasic Doppler,Triphasischer Doppler,triphasic doppler,triphasischer doppler,1
CARDIO_003486,PULMONARY STENOSIS,PULMONALSTENOSE,pulmonary stenosis,pulmonalstenose,1
CARDIO_003487,SECUNDUM,SECUNDUM,secundum,secundum,1
CARDIO_003488,ATRIOSEPTAL,ATRIOSEPTAL,atrioseptal,atrioseptal,1
CARDIO_003489,CAVOATRIAL,CAVOATRIAL,cavoatrial,cavoatrial,1
CARDIO_003490,coronary artery,Koronararterie,coronary artery,koronararterie,1
CARDIO_003491,Off - pump,Off-Pump,off - pump,off-pump,1
CARDIO_003492,obtuse,obtuse,obtuse,obtuse,1
CARDIO_003493,short axis view,Kurzachsenansicht,short axis view,kurzachsenansicht,1
CARDIO_003494,CAVERNOUS CAROTID ARTERY,KAVERNÖSE KAROTISARTERIE,cavernous carotid artery,kavernöse karotisarterie,1
CARDIO_003495,AXILLARY-BIFEMORAL ARTERIAL BYPASS,AXILLAR-BIFEMORALER ARTERIELLER BYPASS,axillary-bifemoral arterial bypass,axillar-bifemoraler arterieller bypass,1
CARDIO_003496,AXILLARY - BIFEMORAL ARTERIAL,AXILLAR - BIFEMORAL,axillary - bifemoral arterial,axillar - bifemoral,1
CARDIO_003497,prosthetic mitral valve,Mitralklappenprothese,prosthetic mitral valve,mitralklappenprothese,1
CARDIO_003498,left ventricular,linksventrikulär,left ventricular,linksventrikulär,1
CARDIO_003499,pulmonary,pulmonal,pulmonary,pulmonal,1
CARDIO_003500,AV FISTULA,AV-FISTEL,av fistula,av-fistel,1
CARDIO_003501,II /,II /,ii /,ii /,1
CARDIO_003502,C1 -,C1 -,c1 -,c1 -,1
CARDIO_003503,NSVT,NSVT,nsvt,nsvt,2
CARDIO_003504,LV,LV,lv,lv,1
CARDIO_003505,systolic,systolisch,systolic,systolisch,1
CARDIO_003506,dysfunction,Funktionsstörung,dysfunction,funktionsstörung,1
CARDIO_003507,HEMODYNAMICALLY,HÄMODYNAMISCH,hemodynamically,hämodynamisch,1
CARDIO_003508,MYOCARDIAL SARCOIDOSIS,MYOKARDIALE SARKOIDOSE,myocardial sarcoidosis,myokardiale sarkoidose,1
CARDIO_003509,CARDIOMYOPATHY,Kardiomyopathie,cardiomyopathy,kardiomyopathie,3
CARDIO_003510,HEPATIC CONGESTION,LEBERSTAUUNG,hepatic congestion,leberstauung,1
CARDIO_003511,TOTRICUSPID REGURGITATION OR SOME OTHER ELEMENT OF RIGHT,TOTRIKUSPIDALER INSUFFIZIENZ ODER EIN ANDERES MERKMAL DER RECHTEN,totricuspid regurgitation or some other element of right,totrikuspidaler insuffizienz oder ein anderes merkmal der rechten,1
CARDIO_003512,PRES,PRES,pres,pres,1
CARDIO_003513,Hyeprtensive,Hypertoniker,hyeprtensive,hypertoniker,1
CARDIO_003514,PHEOCHROMOCYTOMA,Phäochromozytom,pheochromocytoma,phäochromozytom,1
CARDIO_003515,POLYCYSTIC KIDNEY DISEASE,POLYZYSTISCHE NIERENERKRANKUNG,polycystic kidney disease,polyzystische nierenerkrankung,1
CARDIO_003516,axial,axial,axial,axial,1
CARDIO_003517,conus,Conus,conus,conus,1
CARDIO_003518,arterial vasculature,arterielles Gefäßsystem,arterial vasculature,arterielles gefäßsystem,1
CARDIO_003519,TOF,TOF,tof,tof,1
CARDIO_003520,Malignant hypertension,Maligne Hypertonie,malignant hypertension,maligne hypertonie,1
CARDIO_003521,ACTIVASE,ACTIVASE,activase,activase,1
CARDIO_003522,OS,OS,os,os,1
CARDIO_003523,diastole,Diastole,diastole,diastole,1
CARDIO_003524,axial and interlobular,axial und interlobulär,axial and interlobular,axial und interlobulär,1
CARDIO_003525,Brainstem,Hirnstamm,brainstem,hirnstamm,1
CARDIO_003526,TERRITORIAL INFARCT,TERRITORIALER INFARKT,territorial infarct,territorialer infarkt,1
CARDIO_003527,brain - stem,Gehirnstamm,brain - stem,gehirnstamm,1
CARDIO_003528,PULMONARY,PULMONAL,pulmonary,pulmonal,1
CARDIO_003529,MAZE procedure,MAZE-Verfahren,maze procedure,maze-verfahren,1
CARDIO_003530,calcified plaque,verkalkte Plaque,calcified plaque,verkalkte plaque,1
CARDIO_003531,medullary vein,Medulla-Vene,medullary vein,medulla-vene,1
CARDIO_003532,A - Fib,Vorhofflimmern,a - fib,vorhofflimmern,2
CARDIO_003533,CORONARY BYPASS SURGERY,KORONARBYPASS-OPERATION,coronary bypass surgery,koronarbypass-operation,1
CARDIO_003534,arrythmia,Arrhythmie,arrythmia,arrhythmie,1
CARDIO_003535,rhythm strips,Rhythmuskurven,rhythm strips,rhythmuskurven,1
CARDIO_003536,intra - arterially,intra – arteriell,intra - arterially,intra – arteriell,1
CARDIO_003537,catechols,Catechole,catechols,catechole,1
CARDIO_003538,beta - natriuretic,beta-natriuretisch,beta - natriuretic,beta-natriuretisch,1
CARDIO_003539,Coronary Intensive Care Unit,Koronar-Intensivstation,coronary intensive care unit,koronar-intensivstation,1
CARDIO_003540,ST wave MI,ST-Strecken-MI,st wave mi,st-strecken-mi,1
CARDIO_003541,cardio renal,kardiorenale,cardio renal,kardiorenale,1
CARDIO_003542,VENTRICULAR SIZE,VENTRIKULÄRE GRÖSSE,ventricular size,ventrikuläre grösse,1
CARDIO_003543,PAC,PAC,pac,pac,2
CARDIO_003544,Stress,Belastung,stress,belastung,2
CARDIO_003545,splenorenal shunt,Splenorenaler Shunt,splenorenal shunt,splenorenaler shunt,1
CARDIO_003546,Levothyroxin,Levothyroxin,levothyroxin,levothyroxin,1
CARDIO_003547,nonspecific STT,unspezifische STT,nonspecific stt,unspezifische stt,1
